fecha;area;partida;importe
2025-07-28;I+D;Alquileres;8845.91
2025-06-04;RRHH;Mantenimiento;6066.6
2025-06-04;IT;Seguros;14676.05
2025-09-11;Ventas;Viajes;1272.21
2025-08-16;RRHH;Viajes;5899.2
2025-06-21;Administracion;Mantenimiento;5210.23
2025-01-09;Calidad;Viajes;8821.28
2025-05-16;Administracion;Personal;779.66
2025-02-04;Ventas;Suministros;1244.57
2025-10-08;Contabilidad;XXX-PARTIDA MALA;1030.92
2025-06-15;Ventas;Alquileres;10440.57
2025-10-31;Marketing;Hardware;4125.08
2025-04-24;Calidad;Alquileres;478.54
2025-08-15;RRHH;Suministros;8186.88
2025-04-01;Contabilidad;Formacion;2581.5
2025-01-03;RRHH;Viajes;7223.3
2025-07-05;IT;Personal;1117.25
2025-09-21;Administracion;Formacion;8264.14
2025-02-01;Contabilidad;Viajes;5080.05
2025-06-04;Contabilidad;Software;13287.75
2025-03-22;RRHH;Formacion;11855.97
2025-04-18;Direccion;Formacion;5018.59
2025-02-04;Contabilidad;Personal;14114.49
2025-07-24;Calidad;Formacion;4238.69
2025-05-30;Ventas;Viajes;132.88
2025-07-29;Ventas;Suministros;699.31
2025-10-07;Administracion;Seguros;6791.15
2025-01-06;IT;Software;10610.4
2025-04-13;IT;Software;7056.82
2025-01-29;Marketing;;11246.67
2025-10-18;Operaciones;Hardware;6107.88
2025-04-10;IT;Software;7282.86
2025-02-22;Marketing;Formacion;9887.53
2025-02-13;XXX-AREA MALA;Publicidad;1777.43
2025-01-16;Ventas;Software;814.79
2025-10-06;Ventas;Alquileres;1916.39
2025-06-09;Marketing;Suministros;11265.03
2025-11-07;Ventas;Alquileres;6016.36
2025-05-09;Direccion;Mantenimiento;9053.28
2025-08-28;Operaciones;Personal;2233.94
2025-04-09;Contabilidad;Viajes;6967.68
2025-01-21;Administracion;Alquileres;3991.94
2025-07-22;Direccion;Personal;321.07
2025-10-15;Contabilidad;Viajes;5337.16
2025-07-28;I+D;Hardware;1000.07
2025-07-13;Marketing;Personal;3632.14
2025-05-03;Contabilidad;Seguros;11075.55
2025-08-07;Direccion;Hardware;255.75
2025-08-22;Direccion;Software;4025.49
2025-10-15;Operaciones;Hardware;672.13
2025-08-19;Operaciones;Hardware;4712.37
2025-04-15;IT;Publicidad;1499.32
2025-08-16;Operaciones;Publicidad;-500.0
2025-06-27;Marketing;Seguros;4562.34
2025-06-10;RRHH;Suministros;2725.64
2025-07-17;Marketing;Publicidad;3641.4
2025-04-04;IT;Alquileres;6668.69
2025-05-14;RRHH;Software;171.42
2025-02-24;I+D;Seguros;4632.48
2025-06-30;XXX-AREA MALA;Seguros;4074.81
2025-04-18;IT;Alquileres;9517.64
2025-10-03;IT;Hardware;699.7
2025-10-06;IT;Hardware;7218.78
2025-03-31;I+D;Hardware;153.35
2025-01-31;;Suministros;8735.58
2025-04-06;Operaciones;Software;10000000.0
2025-06-04;IT;Software;1961.52
2025-06-19;Ventas;Personal;18019.81
2025-01-02;Marketing;Hardware;8331.28
2025-04-07;Contabilidad;Seguros;10401.65
2025-09-16;Administracion;Personal;8080.99
2025-09-01;Contabilidad;Software;12865.9
2025-04-21;;Software;668.31
2025-03-12;;Seguros;2957.81
2025-06-07;Contabilidad;Viajes;3108.46
2025-05-09;I+D;Alquileres;5798.64
2025-09-24;Administracion;Hardware;1634.73
2025-10-25;Contabilidad;Hardware;4020.7
2025-05-08;Marketing;Hardware;-500.0
2025-07-29;Operaciones;Viajes;3556.68
2025-02-17;Ventas;Seguros;2623.81
2025-03-25;Administracion;Personal;6581.33
2025-01-16;Direccion;Personal;254.09
2025-04-05;IT;Software;11851.71
2025-03-21;IT;Seguros;3467.47
2025-02-05;RRHH;Publicidad;7519.71
2025-07-12;Marketing;Mantenimiento;4531.95
2025-06-23;RRHH;Publicidad;9339.39
2025-10-24;IT;Viajes;13804.64
2025-02-16;Contabilidad;Software;15209.42
2025-01-25;Direccion;Software;10332.61
2025-03-08;Direccion;Formacion;10124.39
2025-07-01;Direccion;Formacion;5631.83
2025-01-04;Direccion;Hardware;2105.1
2025-09-16;IT;Software;3884.95
2025-08-31;RRHH;Publicidad;8152.38
2025-01-18;RRHH;Hardware;9459.93
2025-10-17;Marketing;Seguros;9948.45
2025-09-04;Ventas;Suministros;10000000.0
2025-03-04;Operaciones;Mantenimiento;13756.13
2025-10-28;Contabilidad;Seguros;18223.83
2025-07-28;Ventas;Viajes;2181.19
2025-08-12;Marketing;Personal;3221.54
2025-06-09;Direccion;Personal;659.29
2025-03-14;Direccion;Publicidad;10000000.0
2025-04-27;I+D;Mantenimiento;4270.74
2025-08-04;Contabilidad;Publicidad;1029.39
2025-08-20;IT;Viajes;6407.75
2025-11-04;Operaciones;Hardware;12255.94
2025-03-20;I+D;Seguros;2769.85
2025-01-21;Contabilidad;Publicidad;489.84
2025-04-06;Administracion;Viajes;4416.05
2025-05-07;I+D;Hardware;782.64
2025-10-16;IT;Viajes;9133.0
2025-09-21;RRHH;Mantenimiento;10001.33
2025-07-12;Marketing;Software;17361.61
2025-08-06;Contabilidad;Seguros;15745.82
2025-06-11;IT;Hardware;3882.2
2025-03-20;Administracion;Formacion;1997.88
2025-09-11;RRHH;XXX-PARTIDA MALA;4831.72
2025-05-09;RRHH;Suministros;-500.0
2025-02-11;Marketing;Alquileres;7312.87
2025-08-13;Contabilidad;Seguros;3772.43
2025-04-18;Marketing;Viajes;3346.41
2025-01-15;IT;Mantenimiento;4041.85
2025-08-05;RRHH;Mantenimiento;8769.41
2025-08-22;Calidad;Seguros;1021.55
2025-04-11;Contabilidad;Publicidad;2124.45
2025-10-26;Ventas;Formacion;3915.35
2025-10-14;IT;XXX-PARTIDA MALA;5917.66
2025-08-15;Calidad;Viajes;2765.68
2025-08-18;Direccion;Hardware;4156.09
2025-10-26;Operaciones;Alquileres;2107.72
2025-03-19;Administracion;Publicidad;10752.72
2025-13-40;IT;Seguros;8076.57
2025-04-24;Contabilidad;Personal;12732.08
2025-04-14;Operaciones;Publicidad;8811.63
2025-06-01;Operaciones;Formacion;127.81
2025-03-31;Calidad;Mantenimiento;1118.11
2025-09-02;IT;Mantenimiento;12597.13
2025-07-22;RRHH;Formacion;9449.62
2025-03-02;Marketing;Publicidad;3643.99
2025-01-15;Operaciones;Viajes;4221.7
2025-08-25;Contabilidad;Alquileres;10000000.0
2025-06-25;Ventas;Formacion;9004.3
2025-07-12;Operaciones;Software;5725.28
2025-03-15;Administracion;Suministros;1937.51
2025-06-30;Contabilidad;Hardware;4523.23
2025-03-03;Direccion;Software;3771.91
2025-03-04;Administracion;Seguros;4403.3
2025-08-26;RRHH;Hardware;14236.8
2025-07-18;Marketing;Suministros;9182.74
2025-08-07;Contabilidad;Formacion;3056.24
2025-06-16;I+D;Mantenimiento;7065.29
2025-10-26;Contabilidad;Personal;15119.23
2025-02-06;Direccion;Publicidad;724.19
2025-11-10;Calidad;Formacion;5505.42
2025-13-40;I+D;Formacion;11682.36
2025-03-13;Operaciones;Publicidad;6026.43
2025-08-19;Administracion;Formacion;2161.32
2025-10-31;Operaciones;Formacion;4525.09
2025-10-11;RRHH;Personal;2270.12
2025-09-21;Operaciones;Hardware;4743.82
2025-08-26;RRHH;Mantenimiento;4753.89
2025-10-12;IT;Personal;2378.33
2025-04-10;Administracion;Hardware;10176.33
2025-04-14;Marketing;Suministros;8996.76
2025-01-26;Administracion;Hardware;2629.0
2025-09-15;I+D;Formacion;10182.15
2025-09-15;Ventas;Publicidad;14788.22
2025-03-12;RRHH;Viajes;8331.01
2025-01-20;Ventas;Alquileres;9784.51
2025-05-07;I+D;Suministros;1383.61
2025-03-21;Operaciones;Viajes;1609.29
2025-01-04;I+D;Software;-500.0
2025-09-11;Administracion;Formacion;1031.74
2025-10-22;I+D;XXX-PARTIDA MALA;3471.91
2025-09-30;Ventas;Seguros;1283.2
2025-10-06;Calidad;Viajes;7068.49
2025-10-02;I+D;Mantenimiento;6890.44
2025-08-21;I+D;Publicidad;1340.85
2025-03-16;Marketing;Seguros;8482.32
2025-08-13;Administracion;Formacion;1243.74
2025-07-11;Administracion;Suministros;782.82
2025-01-20;I+D;Alquileres;13390.35
2025-10-14;I+D;Personal;6659.08
2025-08-12;IT;Hardware;16272.06
2025-10-11;Calidad;Seguros;810.94
2025-06-02;Operaciones;Alquileres;8678.95
2025-10-05;Ventas;Publicidad;3884.34
2025-05-25;Marketing;Suministros;6463.38
2025-10-16;Direccion;Formacion;13268.23
2025-07-18;Administracion;Mantenimiento;2630.24
2025-06-26;Contabilidad;Formacion;1555.16
2025-01-19;IT;XXX-PARTIDA MALA;1981.32
2025-05-28;Administracion;Personal;681.92
2025-08-08;IT;Viajes;3086.41
2025-02-15;Ventas;Hardware;3223.21
2025-02-28;I+D;Publicidad;1664.67
2025-10-30;I+D;Publicidad;2281.73
2025-05-24;Ventas;Hardware;1034.27
2025-11-01;Contabilidad;Hardware;8547.44
2025-04-24;Marketing;Mantenimiento;14923.37
2025-05-31;Administracion;Suministros;4902.0
2025-10-20;Operaciones;Personal;4514.02
2025-09-25;Direccion;Software;9388.49
2025-10-26;Direccion;Software;2526.68
2025-06-01;Direccion;Hardware;6455.92
2025-04-12;Ventas;;3175.26
2025-04-29;Contabilidad;Mantenimiento;10000000.0
2025-03-30;Contabilidad;Viajes;5513.59
2025-08-09;Calidad;Suministros;5050.0
2025-09-28;IT;Formacion;6536.61
2025-10-01;Operaciones;Alquileres;1662.5
2025-01-10;Administracion;Alquileres;5831.91
2025-02-09;Contabilidad;Alquileres;2028.53
2025-07-27;Administracion;Software;1765.06
2025-05-28;Calidad;Viajes;8686.19
2025-10-21;Calidad;Personal;3473.83
2025-07-11;Contabilidad;Viajes;361.93
2025-08-02;XXX-AREA MALA;Software;1067.47
2025-11-01;Operaciones;Seguros;8556.45
2025-04-09;Contabilidad;Publicidad;1074.68
2025-06-07;Direccion;Mantenimiento;9523.54
2025-07-08;Contabilidad;Suministros;1819.27
2025-05-28;Contabilidad;Hardware;2560.77
2025-04-11;Ventas;Formacion;7692.19
2025-06-10;Direccion;Personal;348.5
2025-05-09;Contabilidad;Hardware;8789.51
2025-06-01;Administracion;Personal;2684.47
2025-05-28;Administracion;Viajes;4285.74
2025-09-09;Administracion;Personal;10000000.0
2025-01-10;Ventas;Alquileres;1931.14
2025-08-13;Calidad;Software;2457.9
2025-04-20;XXX-AREA MALA;Publicidad;13069.09
2025-07-29;Ventas;Suministros;1637.55
2025-02-14;I+D;Viajes;6752.56
2025-09-30;Operaciones;Mantenimiento;13086.81
2025-10-11;Operaciones;Formacion;2310.45
2025-09-05;Calidad;Hardware;323.23
2025-08-17;Operaciones;Suministros;2068.81
2025-07-01;Direccion;Formacion;11881.48
2025-07-22;Contabilidad;Alquileres;1501.7
2025-06-08;Calidad;Seguros;1204.55
2025-13-40;Calidad;Personal;7193.38
2025-03-10;Contabilidad;Formacion;1526.1
2025-09-03;RRHH;Mantenimiento;10605.01
2025-05-04;IT;Alquileres;5674.96
2025-04-29;Ventas;Publicidad;18518.72
2025-10-28;Ventas;Seguros;5990.98
2025-06-01;Ventas;Personal;17276.1
2025-09-25;Contabilidad;Viajes;1273.17
2025-10-12;Direccion;Software;5408.03
2025-04-14;Calidad;Mantenimiento;3518.07
2025-01-15;Ventas;Mantenimiento;3061.78
2025-03-24;Calidad;Suministros;10117.34
2025-02-05;RRHH;Software;16317.35
2025-02-01;Contabilidad;Hardware;4378.61
2025-09-07;Direccion;Viajes;2173.03
2025-06-13;RRHH;Personal;941.8
2025-03-09;IT;Seguros;4641.68
2025-05-07;Marketing;Suministros;12309.53
2025-04-27;Contabilidad;Personal;13369.61
2025-05-28;Administracion;Seguros;4459.41
2025-10-07;Ventas;Viajes;672.53
2025-05-21;Administracion;Hardware;108.22
2025-10-14;IT;Software;6347.97
2025-06-28;Ventas;Alquileres;6861.74
2025-04-22;I+D;Formacion;3320.93
2025-01-27;I+D;Software;6305.79
2025-07-16;Calidad;Hardware;9856.02
2025-03-16;RRHH;Hardware;11628.06
2025-08-13;Contabilidad;Seguros;16864.17
2025-07-27;Direccion;Mantenimiento;9438.01
2025-07-21;Ventas;Viajes;1671.84
2025-08-01;RRHH;Publicidad;1684.24
2025-08-04;Operaciones;Viajes;14151.9
2025-03-26;I+D;;171.37
2025-02-15;Calidad;Mantenimiento;10000000.0
2025-11-05;Marketing;Publicidad;1751.17
2025-04-27;Marketing;Publicidad;346.21
2025-03-02;Contabilidad;Software;15298.52
2025-04-21;RRHH;Personal;712.48
2025-10-10;Operaciones;Suministros;1711.66
2025-08-10;Contabilidad;Seguros;3236.21
2025-02-14;Contabilidad;Software;2002.37
2025-09-12;Administracion;Alquileres;4029.16
2025-09-10;Calidad;Formacion;3307.76
2025-02-10;Calidad;Mantenimiento;6794.76
2025-08-23;Marketing;XXX-PARTIDA MALA;4914.18
2025-08-05;Administracion;Hardware;13483.58
2025-04-16;Contabilidad;Viajes;1494.69
2025-03-25;Operaciones;XXX-PARTIDA MALA;1928.11
2025-08-01;Administracion;Hardware;10441.43
2025-10-06;Operaciones;Mantenimiento;4066.83
2025-03-07;RRHH;Viajes;2902.2
2025-09-11;IT;Mantenimiento;7203.21
2025-01-31;I+D;Seguros;4481.41
2025-10-11;RRHH;Hardware;3415.66
2025-06-08;IT;Publicidad;362.57
2025-02-25;Marketing;Software;8490.53
2025-03-02;Marketing;Personal;4819.35
2025-09-18;Operaciones;Hardware;6967.26
2025-03-31;I+D;Software;994.83
2025-09-07;RRHH;Mantenimiento;5465.77
2025-02-02;Marketing;Publicidad;4044.35
2025-03-31;Marketing;Viajes;4921.22
2025-04-04;XXX-AREA MALA;Software;12864.96
2025-06-29;Marketing;Suministros;4632.06
2025-07-19;Direccion;Viajes;8258.51
2025-08-27;Contabilidad;;16571.27
2025-04-19;Direccion;Seguros;634.52
2025-01-13;Operaciones;Formacion;2281.11
2025-06-22;I+D;Mantenimiento;450.47
2025-08-12;Administracion;Seguros;7138.93
2025-04-16;Contabilidad;Formacion;2265.7
2025-07-11;Calidad;Alquileres;707.84
2025-05-17;I+D;Seguros;3865.0
2025-08-22;RRHH;Seguros;608.44
2025-07-23;Administracion;Formacion;7258.64
2025-04-27;Direccion;Software;6001.84
2025-08-15;Contabilidad;Alquileres;424.46
2025-06-15;Ventas;Seguros;3431.71
2025-10-20;Marketing;Mantenimiento;12170.84
2025-08-16;Operaciones;Personal;1852.7
2025-02-26;Ventas;Formacion;10752.41
2025-08-21;Operaciones;Publicidad;10510.33
2025-01-25;I+D;Publicidad;1380.67
2025-09-23;Calidad;Seguros;1412.99
2025-09-24;Ventas;Mantenimiento;14709.55
2025-06-21;IT;Hardware;3585.07
2025-05-24;Ventas;Mantenimiento;823.13
2025-03-30;Calidad;Personal;5648.14
2025-02-10;Operaciones;Publicidad;5229.7
2025-04-05;Direccion;Formacion;12358.75
2025-08-30;I+D;Personal;7046.42
2025-02-26;Direccion;Viajes;1431.7
2025-06-25;Marketing;Personal;982.01
2025-10-28;Administracion;Software;414.05
2025-03-25;Calidad;Software;1859.81
2025-06-06;Direccion;Mantenimiento;10840.86
2025-06-30;I+D;Formacion;10769.93
2025-05-20;Ventas;Personal;15420.71
2025-03-13;I+D;Software;4935.22
2025-10-24;Ventas;Alquileres;1766.54
2025-01-30;I+D;Suministros;302.99
2025-09-05;IT;Alquileres;1103.67
2025-07-28;Calidad;Seguros;531.74
2025-09-27;Marketing;Hardware;8608.15
2025-02-04;Calidad;Publicidad;8797.48
2025-08-27;Direccion;Publicidad;250.71
2025-08-22;Contabilidad;Formacion;1913.29
2025-03-21;Ventas;Formacion;3821.17
2025-02-20;Direccion;Suministros;3539.96
2025-09-09;I+D;Hardware;843.0
2025-04-17;Direccion;Publicidad;874.67
2025-01-29;Marketing;Alquileres;983.86
2025-04-20;Calidad;Hardware;7973.04
2025-06-12;Administracion;Publicidad;8455.78
2025-05-16;Calidad;Software;3833.4
2025-09-01;Contabilidad;Mantenimiento;3141.09
2025-01-31;Administracion;Publicidad;7939.01
2025-10-01;Ventas;;10466.07
2025-08-18;Administracion;Publicidad;7564.29
2025-10-10;Marketing;Personal;2367.3
2025-07-03;Administracion;Suministros;833.96
2025-04-18;IT;Publicidad;10000000.0
2025-04-23;IT;Formacion;2089.66
2025-01-27;I+D;Seguros;2140.21
2025-03-22;Contabilidad;Viajes;3562.1
2025-06-16;Ventas;Seguros;2868.91
2025-03-31;Calidad;Viajes;3501.38
2025-08-02;Contabilidad;Software;11478.59
2025-04-24;RRHH;Mantenimiento;14804.52
2025-07-15;Administracion;Hardware;18577.11
2025-06-17;IT;Mantenimiento;10778.39
2025-07-25;RRHH;Suministros;6252.81
2025-04-12;IT;Suministros;1041.04
2025-08-31;IT;Publicidad;4159.88
2025-09-04;Direccion;Alquileres;2255.29
2025-05-09;Marketing;Alquileres;4991.47
2025-04-01;I+D;Software;3013.85
2025-08-12;Direccion;Viajes;5509.94
2025-03-02;IT;Personal;268.79
2025-02-28;Direccion;Viajes;8452.94
2025-03-04;IT;Viajes;9215.64
2025-10-07;Marketing;Hardware;1635.49
2025-06-18;Contabilidad;Personal;14307.43
2025-03-03;RRHH;Seguros;461.94
2025-01-18;Marketing;Seguros;2115.67
2025-02-20;Contabilidad;Mantenimiento;1106.6
2025-01-22;I+D;Personal;2686.79
2025-09-14;Ventas;Software;1202.93
2025-11-05;Operaciones;Suministros;1138.92
2025-09-17;XXX-AREA MALA;Alquileres;2866.59
2025-08-04;Marketing;Viajes;2738.79
2025-01-18;Direccion;Suministros;497.58
2025-02-01;RRHH;Mantenimiento;6628.44
2025-01-30;Contabilidad;Personal;8847.3
2025-08-01;IT;Formacion;2216.15
2025-03-28;Ventas;Formacion;648.38
2025-04-26;XXX-AREA MALA;Alquileres;3733.89
2025-03-12;IT;Formacion;6416.96
2025-08-12;Direccion;Personal;676.4
2025-11-05;Operaciones;Personal;4714.22
2025-02-24;Administracion;Viajes;5551.04
2025-02-25;Ventas;Personal;239.82
2025-10-22;Contabilidad;Mantenimiento;9595.32
2025-01-09;;Alquileres;7853.65
2025-05-24;Marketing;Personal;3347.3
2025-09-19;Ventas;Software;-500.0
2025-06-07;Direccion;Viajes;-500.0
2025-06-17;I+D;Suministros;279.49
2025-06-01;Operaciones;Seguros;4022.35
2025-09-02;Operaciones;Mantenimiento;11220.37
2025-07-24;RRHH;Alquileres;5416.38
2025-06-12;Administracion;Suministros;1566.8
2025-07-22;I+D;Software;6111.7
2025-09-03;Ventas;Viajes;1658.01
2025-02-23;Contabilidad;Personal;7648.04
2025-09-17;RRHH;Alquileres;3752.94
2025-05-26;Marketing;Seguros;7608.9
2025-08-30;RRHH;Viajes;6911.82
2025-04-12;I+D;Viajes;2073.47
2025-11-06;RRHH;Publicidad;10507.72
2025-07-18;Operaciones;Suministros;4958.92
2025-02-14;RRHH;Viajes;5823.2
2025-01-30;Operaciones;Publicidad;4837.41
2025-02-04;I+D;Hardware;106.33
2025-03-22;Operaciones;Personal;4458.27
2025-05-27;Calidad;XXX-PARTIDA MALA;4454.83
2025-01-22;RRHH;Suministros;4401.01
2025-07-29;IT;Seguros;4990.19
2025-05-23;Contabilidad;Alquileres;1535.74
2025-09-03;Administracion;Viajes;7362.05
2025-06-23;Calidad;Alquileres;998.27
2025-11-03;RRHH;Formacion;13898.82
2025-05-26;Contabilidad;Alquileres;2066.15
2025-07-09;Operaciones;Hardware;7410.44
2025-13-40;Operaciones;Personal;856.29
2025-07-06;IT;Viajes;5659.79
2025-05-20;Marketing;Personal;4557.48
2025-09-26;I+D;Mantenimiento;3771.31
2025-03-26;Marketing;Formacion;3400.17
2025-04-22;Operaciones;Viajes;10380.79
2025-07-27;Ventas;Viajes;386.02
2025-11-03;Marketing;Formacion;9556.61
2025-03-16;Calidad;Software;4009.84
2025-05-10;Contabilidad;Hardware;1207.93
2025-01-23;Operaciones;Seguros;4173.13
2025-06-08;Marketing;Alquileres;5050.96
2025-02-08;Marketing;Seguros;5588.91
2025-02-12;Operaciones;Mantenimiento;6898.89
2025-07-15;IT;Suministros;1127.77
2025-03-11;Operaciones;Mantenimiento;5517.23
2025-06-22;Operaciones;Suministros;230.59
2025-10-28;I+D;Personal;758.5
2025-05-15;Operaciones;Viajes;12028.9
2025-07-15;I+D;Viajes;5476.32
2025-08-11;Direccion;Hardware;1671.74
2025-07-12;Calidad;Seguros;632.09
2025-11-05;RRHH;Mantenimiento;12544.82
2025-09-15;RRHH;Suministros;15398.67
2025-09-20;Marketing;Mantenimiento;1374.54
2025-03-12;Marketing;Software;8440.93
2025-04-23;RRHH;Software;9713.36
2025-10-12;IT;Suministros;7282.99
2025-10-13;Direccion;Publicidad;863.66
2025-01-21;I+D;Mantenimiento;7170.31
2025-05-17;Ventas;Software;1639.42
2025-09-22;Contabilidad;Viajes;4054.07
2025-04-28;Operaciones;Mantenimiento;11041.31
2025-06-23;IT;Personal;4532.74
2025-03-26;Direccion;Suministros;479.56
2025-08-03;Marketing;Alquileres;2046.96
2025-08-23;Direccion;Alquileres;1794.88
2025-09-01;Ventas;Mantenimiento;4648.79
2025-02-06;Administracion;Alquileres;3176.2
2025-02-09;Marketing;Alquileres;9208.24
2025-01-26;IT;Alquileres;4158.97
2025-08-16;RRHH;Seguros;583.92
2025-05-01;Marketing;Mantenimiento;14107.85
2025-07-15;I+D;Viajes;5234.53
2025-06-07;Calidad;Software;884.0
2025-01-16;I+D;Hardware;596.09
2025-06-04;Marketing;Software;3654.01
2025-03-24;Administracion;Viajes;4948.85
2025-07-03;Administracion;;1245.27
2025-07-07;Contabilidad;Mantenimiento;7884.93
2025-09-26;Direccion;Viajes;6762.38
2025-04-11;RRHH;Hardware;12620.62
2025-08-16;Ventas;Software;1600.69
2025-04-30;RRHH;Hardware;4868.34
2025-10-01;IT;Mantenimiento;669.59
2025-03-14;Ventas;Mantenimiento;4248.54
2025-09-05;RRHH;Personal;13872.41
2025-02-23;RRHH;Suministros;1716.95
2025-02-04;Direccion;Suministros;6650.24
2025-05-04;Calidad;XXX-PARTIDA MALA;1025.57
2025-07-22;Administracion;Formacion;4678.5
2025-02-05;IT;Suministros;1077.03
2025-07-28;Marketing;Hardware;5728.09
2025-05-26;I+D;Seguros;1620.19
2025-03-23;;Publicidad;2265.35
2025-04-27;IT;Publicidad;749.72
2025-10-19;Direccion;Hardware;12863.27
2025-07-14;Operaciones;Seguros;9169.27
2025-08-16;Administracion;Viajes;2164.34
2025-02-23;Operaciones;Suministros;2482.43
2025-01-30;Ventas;Hardware;2117.56
2025-02-28;Administracion;Formacion;3410.39
2025-03-12;RRHH;Personal;8857.82
2025-01-27;IT;Mantenimiento;11981.12
2025-05-05;Operaciones;Mantenimiento;8496.97
2025-08-21;Direccion;Personal;411.21
2025-09-25;Marketing;Formacion;8923.37
2025-05-11;I+D;Alquileres;4856.28
2025-01-22;Calidad;Suministros;4085.19
2025-04-11;Direccion;Hardware;11878.45
2025-07-10;Direccion;Hardware;13180.78
2025-10-19;IT;Personal;4450.86
2025-02-22;Marketing;Suministros;2050.2
2025-04-05;Contabilidad;Hardware;1020.06
2025-10-29;Contabilidad;Software;4091.42
2025-06-30;Ventas;Formacion;6756.73
2025-06-18;Direccion;Mantenimiento;15908.49
2025-03-21;;Formacion;13994.42
2025-02-24;Administracion;Mantenimiento;5323.88
2025-01-20;Administracion;Mantenimiento;4909.23
2025-06-16;Ventas;Formacion;706.26
2025-07-01;RRHH;Mantenimiento;2098.39
2025-06-26;I+D;Alquileres;13518.63
2025-07-20;Contabilidad;Publicidad;3419.27
2025-05-05;RRHH;Seguros;165.67
2025-01-23;Direccion;Viajes;10756.99
2025-03-19;I+D;Mantenimiento;7415.44
2025-08-01;Calidad;Publicidad;1673.95
2025-02-07;RRHH;Personal;3079.11
2025-02-01;Administracion;Hardware;15104.73
2025-01-08;Calidad;Mantenimiento;6917.94
2025-05-27;Ventas;Mantenimiento;1218.01
2025-03-24;Operaciones;Hardware;10000000.0
2025-02-09;Direccion;Alquileres;867.17
2025-08-06;IT;Viajes;3125.34
2025-03-31;Calidad;Suministros;2279.93
2025-07-20;RRHH;Suministros;14403.33
2025-07-08;Calidad;Software;2508.28
2025-03-04;Direccion;Personal;1112.72
2025-06-09;Operaciones;Publicidad;4382.79
2025-11-04;Marketing;Mantenimiento;3860.64
2025-10-02;Calidad;Alquileres;-500.0
2025-01-16;Direccion;Mantenimiento;2091.21
2025-09-30;Contabilidad;Seguros;17368.57
2025-07-28;RRHH;;19464.33
2025-04-05;Contabilidad;Mantenimiento;6000.21
2025-09-06;Calidad;Hardware;6683.74
2025-11-01;Administracion;Software;299.56
2025-05-23;Direccion;Viajes;5280.35
2025-09-20;Marketing;Suministros;11774.14
2025-04-09;Direccion;Formacion;2628.15
2025-05-08;RRHH;Personal;5420.57
2025-05-13;Contabilidad;Viajes;5790.99
2025-02-20;Marketing;Suministros;13694.95
2025-10-08;Calidad;Suministros;3907.6
2025-05-06;I+D;Alquileres;4259.07
2025-10-09;Marketing;Software;124.23
2025-04-30;IT;Viajes;1883.91
2025-08-24;Administracion;Publicidad;674.03
2025-02-12;Ventas;Suministros;3427.0
2025-08-02;Contabilidad;Publicidad;3199.27
2025-13-40;Direccion;Alquileres;2269.58
2025-05-16;Contabilidad;Hardware;5644.34
2025-01-07;Marketing;Software;10000000.0
2025-05-20;Marketing;Formacion;2053.85
2025-03-30;Ventas;Mantenimiento;13005.79
2025-10-30;Operaciones;Mantenimiento;4847.79
2025-04-13;Calidad;Alquileres;2693.02
2025-03-26;Administracion;Hardware;19105.82
2025-05-08;Direccion;Viajes;8674.51
2025-06-27;Operaciones;Personal;3126.46
2025-04-03;Ventas;Seguros;6147.23
2025-05-07;Administracion;Publicidad;-500.0
2025-05-29;Calidad;Software;1809.2
2025-09-17;Marketing;Suministros;12437.4
2025-13-40;Marketing;Publicidad;5023.85
2025-03-10;Administracion;Personal;7554.44
2025-01-23;IT;Alquileres;5627.79
2025-05-15;Operaciones;Suministros;6258.43
2025-03-26;IT;Mantenimiento;301.8
2025-05-07;Calidad;Hardware;10134.39
2025-02-24;RRHH;Personal;4546.78
2025-03-23;Administracion;Software;328.03
2025-10-26;I+D;Suministros;-500.0
2025-09-16;Direccion;Hardware;12986.38
2025-06-15;I+D;Publicidad;1942.34
2025-05-31;IT;Software;11662.01
2025-02-21;Contabilidad;Viajes;1233.85
2025-03-22;Contabilidad;Viajes;713.05
2025-08-09;Marketing;Alquileres;9256.83
2025-01-25;Contabilidad;Seguros;7694.54
2025-11-02;Administracion;Personal;2504.59
2025-06-12;Contabilidad;Alquileres;2647.77
2025-02-09;Contabilidad;Personal;9387.0
2025-04-09;Ventas;Personal;15427.64
2025-09-25;Ventas;Formacion;4886.84
2025-04-30;Direccion;Formacion;8205.74
2025-08-31;Administracion;XXX-PARTIDA MALA;2757.06
2025-05-05;Contabilidad;Seguros;14351.16
2025-10-03;I+D;Personal;1574.62
2025-02-25;Direccion;Software;8176.11
2025-01-10;IT;Hardware;6096.93
2025-07-19;Direccion;Mantenimiento;3591.82
2025-04-20;Ventas;Mantenimiento;11268.6
2025-01-26;I+D;Alquileres;154.79
2025-07-02;I+D;Hardware;1580.79
2025-02-08;Marketing;Software;4241.22
2025-06-16;Operaciones;Hardware;6937.35
2025-07-10;Contabilidad;Mantenimiento;6760.95
2025-10-16;Ventas;Viajes;739.89
2025-03-03;I+D;Software;320.53
2025-10-10;Direccion;Hardware;12320.15
2025-11-01;Operaciones;Mantenimiento;12367.43
2025-01-14;Marketing;XXX-PARTIDA MALA;3334.22
2025-09-03;IT;Hardware;12262.42
2025-10-28;Administracion;Alquileres;12774.39
2025-07-11;Contabilidad;Personal;-500.0
2025-10-23;IT;Seguros;10810.59
